,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand
985," Jumbo Dried Apricots Organic (Khumani, Khurmani, Khurbani, Jardalu, Prunu) High Quality (Grade - Big Size) 1 kg ",999,391,None,None,FRESHOCARTZ
986, Gulab Kolhapuri Premium Jaggery 900gm ,349,285,None,None,GULAB
987, Madhav's 1 Kg Plain Cashew Nuts (500 gmX2)Kaju ,"1,100.00",639,None,None,MADHAV'S
988," Nut Toppers Premium Arabian Dates, 400 g ",250,148,None,None,NUT TOPPERS
989, Natureland Organics Toor Dal 1 Kg - Pack of 2 ,590,501,None,None,NATURELAND ORGANICS
990, Sundrop Heart Ricebran Based Blended Oil 1 L ,200,185,None,None,SUNDROP
991, Mirchillion 500gm Guntur Red Chilli Whole with stem - Saver Pack ,375,355,None,( 710.00/1 kg),MIRCHILLION
992, AL-ZAMEENDAR - Premium Whole Cashew | 1 KG |Whole Kaju ,"1,058.00",688,None,None,AL-ZAMEENDAR
993, BLK Foods Select Gond Katira Tragacanth Gum Crystals (Edible Gum) 250g ,400,173,None,None,BLK FOODS
994, Daily Nut Raisin Value 500gm (250gm x pack of 2) ,240,202,None,None,LALI BALAJI
995, Marwar Spices 3 kg Combo Red Chilly (Lal Mirch) Powder + Coriander (Dhania)+ Turmeric (Haldi) Powder 1 kg Pack (Super Saver Spices Combo) Agmark Certified Total 3 Kgs ,"1,200.00",649,None,None,MARWAR
996," Vale Of Kashmir Walnuts Without Shell Brown Kernels 1 Kg (500 x2), Akhrot Kernels Giri ","1,499.00",779,None,None,VALE OF KASHMIR
997," Havoc Nuts Premium Unsalted Pistachio Kernels Crunchy Pista Kernals Without Shell Sada Pista Dry Fruit, Shelled Nuts Super Crunchy & Delicious Healthy Snack | Vitamins & Minerals Rich (Jar Pack 500 gm) ","1,799.00",854,None,None,HAVOC NUTS
998," Hanumakkhya Mix (DryFruits Seeds&Berries) 1kg Cashews, Raisins, Almonds, Pistachios, Cranberries ",799,480,None,None,HANUMAKKHYA DRY FRUITS
999, Yoagbar 500g Green Raisins | Premium Seedless Green Raisins | Kishmish | Nutritious| Rich in Iron ,375,249,None,None,YOGABAR
1000, Goshudh Desi Khand 500 g Sugar ,399,150,None,None,GOSHUDH
1001, Pick N Cook Regular Kabuli Chana 500 g ,147,135,None,None,PICK N COOK
1002, Nutri Binge 500g Vitals Whole Cashews W320 ,775,395,None,None,NUTRI BINGE
1003, Good Life Sharmili Rajma 1 kg ,108,108,None,None,GOOD LIFE
1004, 41 foods Dry fruits combo pack of Pistachios Almonds Cashews | Kaju Badam Pista ( 150GM X 3 ) 450 GM ,"1,599.00",516,None,None,41 FOODS
1005, Suhana Sambar Masala 100 g ,79,39,None,( 39.00/100 g),SUHANA
