,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
861, Real Fruit Power Vitamin Boost Guava Juice 1 L , 130.00 ,65.00,None,None,REAL FRUIT POWER,1,l,1,Success,JoiMart
862, Country Bean Vanilla Instant Coffee Blend 100g - No Added Sugar , 275.00 ,229.00,None,None,COUNTRY BEAN,100,g,1,Success,JoiMart
863, Granules n Beans Ginger Chai Instant Tea Premix - (10 Sachet x 14g = 140g) , 160.00 ,144.00,None,None,GRANULES N BEANS,14,g,1,Success,JoiMart
864," Bevzilla 200 Gram 100% Arabica Instant(choco-Mocha) | Make 100 Cups | Espresso, Latte & Cappucino| Hot & Cold Coffee | Unbreakable Jar ", 999.00 ,365.00,None,None,BEVZILLA,200,gram,1,Success,JoiMart
865," Electrorush ORS Orange Flavoured ORS Ready to Drink, Oral Rehydration for Instant Energy, Pack of 6 ",176.00,176.00,None,None,ELECTRORUSH,,none,6,Failed,JoiMart
866," Cloudem Zero Blue Magic Champagne Non Alcohlic, 750 Ml Imported ", 962.50 ,775.00, Imported ,None,IMPORTED,750,ml,1,Success,JoiMart
867," TEA VALLEY Gold 100 Percent Assam Tea Rich and Strong Taste Make Masala Tea, Ginger Tea, Cardamom Chai, 1 kg ", 620.00 ,520.00,None,None,TEA VALLEY,1,kg,1,Success,JoiMart
868, Matero Yerba Mate Traditional Loose Leaf With Filter Mate Straw ,"1,799.00","1,799.00",None,None,MATERO,,none,1,Failed,JoiMart
869, Cloud9 Energy Drink Classic 250ml Can - Pack of 24 | Asli Power Asli Energy ,"1,199.00","1,199.00",None,None,CLOUD 9,250,ml,24,Success,JoiMart
870, Khadi Kangra Valley Green Tea leaf , 495.00 ,307.00,None,None,KHADI KANGRA VALLEY,,none,1,Failed,JoiMart
871, Groviva Wholesome Child Nutrition for Growth & Development - 750g (2*375g poches in Box) (Chocolate) ," 1,275.00 ","1,147.00",None,None,GROVIVA,750,g,1,Success,JoiMart
872, Sleepy Owl French Vanilla Premium Coffee Sachets | Pack of 30 Instant Coffee Powder Sachets | 100% Arabica Beans | 2gm Each - Vanilla Flavoured Coffee Pouch | Mellow & Sweet | Easy to Use & Carry , 350.00 ,249.00,None,None,SLEEPY OWL,2,g,30,Success,JoiMart
873," ATC Blend of finest hand picked Tea leaves from high hilla of brahmaputra valley, offering rich aroma with strong flavor(500Gm) ", 205.00 ,175.00,None,None,ATC,500,gm,1,Success,JoiMart
874, Pothigai Natural Nannari Sharbath / Sarasaparilla Drink / Pure and Natural coolant / 100 % Natural - 750 ml , 599.00 ,251.00,None,None,POTHIGAI NATURAL,750,ml,1,Success,JoiMart
875, Trika Energy Drink , 594.00 ,575.00,None,None,TRIKA ENERGY DRINK,,none,1,Failed,JoiMart
876," Kanwal Shahi Kashmiri Qawah (Kahwa) Tea, 600 GM (300GMx2) Combo ", 750.00 ,745.00,None,None,KANWAL,600,gm,1,Success,JoiMart
877, AATMA HOME MADE Apple Beetroot Carrot Juice - Healthy Drink , 449.00 ,332.00,None,None,AATMA HOME MADE PRODUCTS,,none,1,Failed,JoiMart
878," Orglife Apple Cider Vinegar, 500 ml Each (Pack Of 2) ", 998.00 ,326.00,None,None,ORGLIFE,500,ml,2,Success,JoiMart
879," Saguna Baug Kokam Agal, 1 L ", 399.00 ,320.00,None,None,SAGUNA BAUG,1,l,1,Success,JoiMart
880, Rage Coffee 100 Gms Dark Chocolate Flavour , 549.00 ,349.00,None,None,RAGE COFFEE,100,gms,1,Success,JoiMart
881, Prolyte Orange Drink 200 ml , 35.00 ,23.00,None,None,PROLYTE,200,ml,1,Success,JoiMart
882, Tea 1989 Sambhav Elaichi Chai 1 Kg , 380.00 ,306.00,None,None,TEA1989 SAMBHAV,1,kg,1,Success,JoiMart
883, Pankti Soy Milk Powder 250 g , 400.00 ,216.00,None,None,PANKTI,250,g,1,Success,JoiMart
884," Sunnyness, Orange Juice with Real Fruit Pieces, Pack of 6, 240 ml in each Can ", 480.00 ,360.00,None,None,SUNNYNESS,240,ml,6,Success,JoiMart
885, VIJAY Elaichi Tea|250 G|Pack of 3 ,345.00,345.00,None,None,VIJAY,250,g,3,Success,JoiMart
886, Orika Masala Lemonade (190 Gm) , 145.00 ,72.00,None,None,ORIKA,190,gm,1,Success,JoiMart
887, Sarwar Blue Curacoa & Mint Mojito Syrup 750 ML ( Pack or 2 ) , 800.00 ,595.00,None,None,SARWAR FOODS,750,ml,1,Success,JoiMart
888," Cloudem Zero Gold Magic Champagne Non Alcohlic, 750 Ml Imported ", 962.50 ,775.00, Imported ,None,IMPORTED,750,ml,1,Success,JoiMart
889, Dhopabor Premium Tea -750g (3 x 250g Value Offer Packs) |High quality Assam CTC Chai| , 291.00 ,273.00,None,None,DHOPABOR,750,g,1,Success,JoiMart
890," Navlai Amla, Shikakai ,Reetha Powder For Hair care 300 g ", 399.00 ,199.00,None,None,NAVLAI,300,g,1,Success,JoiMart
891, ST Goli Soda - Orange Flavor Goli Soda - Pack Of 6 || Low Sugar Orange Flavored Mocktail Drink In Modern Goli Soda Bottle , 420.00 ,399.00,None,None,JST,,none,6,Failed,JoiMart
892," VAHDAM, Organic Turmeric + Ginger Tea | 15 Turmeric Herbal Tea Bags | Powerful Superfoods Blend ", 199.00 ,169.00,None,None,VAHDAM TEAS PRIVATE LIMITED,,none,1,Failed,JoiMart
893, Bevzilla Festive Gift Box Instant Coffee Sachets & Cafe Glass Pack With 25 Flavoured Coffee Sachets , 999.00 ,261.00,None,None,BEVZILLA,,none,1,Failed,JoiMart
894, Bayar's Special Gold Filter Coffee 500 g ,360.00,360.00,None,None,BAYAR'S COFFEE,500,g,1,Success,JoiMart
895," Cambridge Tea Party Assorted Tulsi Green Tea 40 Bags, Detox Kahwa, Slim Orange Rose Hibiscus, Refresh Lemon Ginger Mint, Spa Lime Lemongrass ", 300.00 ,249.00,None,None,CAMBRIDGE TEA PARTY,,none,1,Failed,JoiMart
896," Nescafe In Sugar Free Coffee Sticks, 234 Gm "," 1,700.00 ","1,400.00", Imported ,None,NESCAFE,234,gm,1,Success,JoiMart
897, SENSO Instant Tea Premix Masala Natural (10 sachets) , 140.00 ,110.00,None,None,SENSO,10,sachets,1,Success,JoiMart
898, Dhopabor Premium Tea -1.5 KG (3 x 500g Value Offer Packs)| High quality Assam CTC Chai| , 582.00 ,522.00,None,None,DHOPABOR,1.5,kg,1,Success,JoiMart
899, Cloud9 Fruttu Mango Fruit Juice 250 ml pack of 24 ,556.00,556.00,None,None,CLOUD 9,250,ml,24,Success,JoiMart
900," Leeford Aqua Slim Green Tea for Weight Loss Pack of 2 (25 Tea Bags Each) - with Antioxidants and Nutrients, Helps to Boost Immunity and Improve Metabolism ", 500.00 ,359.00,None,None,LEEFORD,25,tea bags,2,Success,JoiMart
901, Hitkary Aam Panna 750 ml , 199.00 ,169.00,None,None,HITKARY PHARMACY,750,ml,1,Success,JoiMart
902, 100% Organic Cranberry Juice , 800.00 ,649.00,None,None,RUS ORGANIC,,none,1,Failed,JoiMart
903, Organic Sprouted Ragi Dry fruit Malt 800Gram (400G X 2) - Sugar Free-Health Mix / health drink for kids / health drink for Adults / women health drink / Millets Food / Dryfruit powder , 798.00 ,479.00,None,None,HEALTHY PANDA,800,gram,1,Success,JoiMart
904, HYDRATE Ionized Alkaline Water with Perfectly Balanced 8.5 pH & Essential Mineral Pack of 36(500 ml) ," 2,880.00 ","2,475.00",None,None,HYDRATE,500,ml,36,Success,JoiMart
905, NAMASYA Hotel & Tapri Special Assam CTC Dust Tea Blend Pouch | Superior Taste & Aroma (1kg) , 400.00 ,375.00,None,None,NAMASYA,1,kg,1,Success,JoiMart
906," BEVZILLA Instant Coffee Powder Mini Combo of Colombian Gold, Turkish Hazelnut, French Vanilla & English Butterscotch | Premium Arabica Instant Coffee | 25 Grams Each ", 396.00 ,315.00,None,None,BEVZILLA,25,grams,1,Success,JoiMart
907," C. SOMABHAI's Uday Gold CTC Leaf Tea - 1kg, Unique Blend of Assam and Dooars Black Tea Leaves - Kadak, Aromatic & Strong Chai patti ", 400.00 ,384.00,None,None,C. SOMABHAI (QUALITY TEA),1,kg,1,Success,JoiMart
908," TEA VALLEY Gold 100 Percent Assam Tea Rich and Strong Taste Make Masala Tea, Ginger Tea, Cardamom Chai, 500 g (pack of 2) ", 640.00 ,520.00,None,None,TEA VALLEY,500,g,2,Success,JoiMart
909, Dhopabor Premium Tea -750 g (500g + 250g Value Offer Packs) | High quality Assam CTC Chai| , 291.00 ,270.00,None,None,DHOPABOR,750,g,1,Success,JoiMart
910," C. SOMABHAI's No. 11 CTC Premium Dust Tea - 500kg, Assam Tea, Kadak Chai Patti, Strong Regular Black Tea Powder 500 kg Pack ", 268.00 ,250.00,None,None,C. SOMABHAI (QUALITY TEA),500,kg,1,Success,JoiMart
911, Spearmint Tea , 400.00 ,201.00,None,None,NAVVAYD,,none,1,Failed,JoiMart
912," Pure Tender Coconut Water| No Added Sugar| Natural Energy Drink| Pack of 6, 200 ml each| ", 300.00 ,240.00,None,None,PURE,200,ml,6,Success,JoiMart
913," GopaljeeThandai with Badam, Pista, Elaichi 1kg ", 525.00 ,472.00,None,None,GOPALJEE,1,kg,1,Success,JoiMart
914, Dabur Giloy Neem Tulsi Juice - 1L with Reusable Stainless Steel Straw with Cleaning Brush(Set of 5) , 430.00 ,429.00,None,None,DABUR,1,l,5,Success,JoiMart
915, Neuwganic - Tulsi Green Tea | Green Tea | Weight Loss | Immnunity Booster | 100 Gm Pack Of 1 , 500.00 ,215.00,None,None,NEUWGANIC,100,gm,1,Success,JoiMart
916, Granules n Beans Coffee Latte Instant Coffee Premix - (10 Sachet x 14g = 140g) , 160.00 ,144.00,None,None,GRANULES N BEANS,14,g,1,Success,JoiMart
917," Colombian Brew Vanilla Instant Coffee Powder, No Sugar Vegan, 50g ", 199.00 ,197.00,None,None,COLOMBIAN BREW,50,g,1,Success,JoiMart
918, Karma Kettle Chamomile - Herbal Tea with Chamomile Flower - 25 Tea Bag Box , 240.00 ,144.00,None,None,KARMA KETTLE,25,tea bag,1,Failed,JoiMart
919, Lopchu Golden Orange Pekoe Darjeeling Tea , 600.00 ,315.00,None,None,NAVVAYD,,none,1,Failed,JoiMart
920, Christopher Cocoa Hot Drinking Chocolate Powder with Dark Chocolate Buttons 1Kg ," 1,199.00 ",497.00,None,None,CHRISTOPHER COCOA,1,kg,1,Success,JoiMart
921, Roasted Darjeeling Tea , 400.00 ,201.00,None,None,NAVVAYD,,none,1,Failed,JoiMart
922, Mala's Strawberry Crush 1 L , 240.00 ,223.00,None,None,MALA'S,1,l,1,Success,JoiMart
923, Organic Life 100% Natural Apple Cider Vinegar 1500 Ml. , 747.00 ,430.00,None,None,ORGANIC LIFE,1500,ml,1,Success,JoiMart
924, Rage Coffee - 100 GMS Original Blend , 499.00 ,314.00,None,None,RAGE COFFEE,100,gms,1,Success,JoiMart
925," Nescafe Gold Altarica Instant Coffee Jar, 100 Gm ", 823.62 ,664.00, Imported ,None,NESCAFE,100,gm,1,Success,JoiMart
926," Rk Home Made Natural Syrup Pan Pasand Syrup Concentrated Syrups And Squash, 750 Ml ", 500.00 ,199.00,None,None,RK HOME MADE NATURAL SYRUP,750,ml,1,Success,JoiMart
927, KRISHNA Tea - Dust 1kg Pack Leaf 500g | Assam Tea Leaves | Chai Patti | Milk Tea | Combo Pack (1.5kg ) , 599.00 ,499.00,None,None,KRISHNA ASSAM TEA,1,kg,1,Success,JoiMart
928, Duncans Finest Hand - Picked Leaf Tea Double Diamond Premium CTC Leaf Tea - 250 Grams - Pack of 3 , 405.00 ,369.00,None,None,DUNCANS FINEST HAND - PICKED LEAF TEA,250,grams,3,Success,JoiMart
929, SPYRAN CTC Assam Chai Patti Leaves Leaf Tea (500 G) , 185.00 ,172.00,None,None,SPYRAN,500,g,1,Success,JoiMart
930," Farm Hots Amla Candy/ Awala Candy (Indian Gooseberry) Sweet,100 Grams Pack ", 390.00 ,123.00,None,None,FARM HOTS,100,grams,1,Success,JoiMart
931, 1952 Golden Blend South Indian Filter Coffee Powder with Slow-Roasted Perfectly 1000 g Pouch Chicory Filter Coffee , 999.00 ,560.00,None,None,1952,1000,g,1,Success,JoiMart
932, Bevzilla 200Gms Dark Wish Dark Roast Instant Coffee Powder| 100% Arabica Strong Coffee | Black Roast Rich & Dark Instant Coffee Powder | Make Upto 100 Cups | Bold & Intense| Premium Coffee | 100% Arabica Coffee , 799.00 ,399.00,None,None,BEVZILLA,200,gms,1,Success,JoiMart
933, Johnnie Walker Refreshing Mixer Non Alcoholic Carbonated Drink 330 ml Pack of 2 , 200.00 ,140.00,None,None,JOHNNIE WALKER,330,ml,2,Success,JoiMart
934," Ahnlich Hi5 Smash Energy Drink | Quick Source of Energy | For Gym, Workout, and Sports | Refreshing, and Energizing Drink | Good Source of Vitamin B2, B3, and B6 | 250 ML | Pack of 6 ", 540.00 ,425.00,None,None,AHNLICH HI5 SMASH,250,ml,6,Success,JoiMart
935, Manama Green Apple Fruit Syrup for Mocktails and Cocktails (750ML) ,310.00,310.00,None,None,MANAMA,750,ml,1,Success,JoiMart
936, Spag Herbals Instant Badam Milk Powder With Real Kesar And Almond 400G , 399.00 ,318.00,None,None,SPAG HERBALS,400,g,1,Success,JoiMart
937, DiaBliss Herbal Diabetic Friendly Herbal Lemon Tea - Low GI - 30 x 10 Grams Sachet Box ,225.00,225.00,None,None,DIABLISS,10,g,1,Success,JoiMart
938, Mapro Litchi Crush 1 L , 252.00 ,234.00,None,None,MAPRO,1,l,1,Success,JoiMart
939," Electrorush ORS Apple Flavoured Rehydration Drink for Instant Energy, Pack of 30 (200 ml each) ", 882.00 ,794.00,None,None,ELECTRORUSH,200,ml,30,Success,JoiMart
940, Haldiram's Nagpur Shahi Thandai Syrup 750 ml , 380.00 ,353.00,None,None,HALDIRAM'S NAGPUR,750,ml,1,Success,JoiMart
941, Shunya Fizz Lime & Lemon | Sugar Free Soft Drink | 0 Calories & No Aspartame | Supercharged with Green Tea & Vitamin C | Pack of 6 (300 ml X 6) , 360.00 ,342.00,None,None,SHUNYA,300,ml,6,Success,JoiMart
942, Superlite Sugarfree Energy Drink | 0 Calories | Tropical Flavour | Max Kick Max Fizz | 6 Pack | Power Packed Energy Blend , 570.00 ,549.00,None,None,SUPERLITE,,none,1,Failed,JoiMart
943," Chai Point Mixed Instant Teas ( Masala, Ginger, Cardamom, Classic ) | No Sugar | Instant Premix tea | Assam Tea | Flavoured tea | Tea Mix ", 398.00 ,300.00,None,None,CHAIPOINT,,none,1,Failed,JoiMart
944," Electrorush ORS Plus Apple Flavour Energy Drink Juice with Electrolyte, Nutrients, Vitamins, Minerals, Energy Booster, Pack of 30 (200ml Each) "," 1,200.00 ","1,020.00",None,None,ELECTRORUSH,200,ml,30,Success,JoiMart
945, 9am Lime & Mint Mojito Mocktail Syrup 1000ml , 400.00 ,315.00,None,None,9 AM,1000,ml,1,Success,JoiMart
946, KALOUR Nannari Sharbath 700ml (2pcs) , 200.00 ,125.00,None,None,KALOUR,700,ml,1,Success,JoiMart
947," Monster Ultra Blue Energy Drink Zero Sugar, 500 Mlpack of 2 ", 770.00 ,653.00, Imported ,None,MONSTER,500,ml,2,Success,JoiMart
948, Amrut Life 250g Classic Strong Dust Tea and 250g Elaichi Special With Adrak Tea Tea Pouch (2 x 250 g) , 180.00 ,170.00,None,None,AMRUT LIFE,250,g,1,Success,JoiMart
949, Frut Jus Premium Pomegranate Frut Juice ,100.00,100.00,None,None,FRUT JUS,,none,1,Failed,JoiMart
950, Yethai Premium Dust Black Tea| Blend of Multi- Garden Assam and Nilgiris Tea | 100% Natural , 300.00 ,200.00,None,None,YETHAI,,none,1,Failed,JoiMart
951, Online Quality Store Organic Chamomile Flower Tea - 100g | Caffeine Free Herbal Tea| Chamomile Tea| Boost Immunity| Detox Tea| Sleep Tea & Stress Relief | 100% Natural Chamomile Flower Tea Leaves , 300.00 ,289.00,None,None,ONLINE QUALITY STORE,100,g,1,Success,JoiMart
952," Eat Soya...BE SMART EAT SMART SOYA Drink Powder, Chocolate Flavor Plant-Based Vegan Milk Alternative, Non-GMO , Gluten Free, Lactose Free & 23% Protein 200g ", 250.00 ,226.00,None,None,EAT SOYA...BE SMART EAT SMART,200,g,1,Success,JoiMart
953, Cloud 9 Kala Khatta | Jamun Juice/Kala Khatta Soft Drink | 300 ml Pack of 24 ,556.00,556.00,None,None,CLOUD 9,300,ml,24,Success,JoiMart
954," Manama Pineapple Crush and Strawberry Crush | 750ML Each | Topping for Cakes, Pies and Shakes | Pack of 2 ",380.00,380.00,None,None,MANAMA,750,ml,2,Success,JoiMart
955, Society Elaichi Adrak Chai | Society Tea | Ginger & Cardamom | Refreshing & Tasteful | 250 g | Pack of 2 , 340.00 ,330.00,None,None,SOCIETY,250,g,2,Success,JoiMart
956," Rage Coffee Flavoured Instant Coffee | Belgian Chocolate Silk Blend 50 GMs | 100% Pure Coffee | Premium, Bold & Smooth ", 199.00 ,179.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
957," Taj Mango Hafus Sharbat,750 Ml.(Pack of 3) ", 588.00 ,549.00,None,None,TAJ,750,ml,3,Success,JoiMart
958, Dhopabor Premium Tea -2.25 KG (4 x 500g+ 250g Value Offer Packs) | High quality Assam CTC Chai| , 873.00 ,755.00,None,None,DHOPABOR,2.25,kg,1,Success,JoiMart
959, Nutrovally Lemon Honey & Chamomile Tea Combo | Premium & Detox Refreshing Tea | Green Tea Bags 25+25 Bag , 498.00 ,275.00,None,None,NUTROVALLY,25,bag,1,Success,JoiMart
960, UTTAM KHETI PREMIUM TEA 1kG (1 KG) Rich Taste | Premium Tea , 460.00 ,430.00,None,None,UTTAM KHETI,1,kg,1,Success,JoiMart
961, Evocus Black Alkaline Drink | PACK OF 24 (250 ml Each) | 8+ pH | Infused with Essential Minerals ," 1,440.00 ","1,224.00",None,None,EVOCUS,250,ml,24,Success,JoiMart
962, PRAKASH TEA Leaf Special tea-1KG , 360.00 ,359.00,None,None,PRAKASH TEA,1,kg,1,Success,JoiMart
963, HERBALIFE NUTRITION Afresh Energy Drink Mix - Peach Flavor For Weight Loss , 999.00 ,599.00,None,None,HERBALIFE NUTRITION,,none,1,Failed,JoiMart
964, GAJANAND Premium CTC Tea Leaf / 500gm / Pack of 1 / Chai Patti with Strong Taste and Refreshing Aroma / 100% Assam CTC Tea Leaves ,260.00,260.00,None,None,GAJANAND (AAH GAJANAND VAH GAJANAND),500,gm,1,Success,JoiMart
965," BEVZILLA Instant Coffee Powder - 96 Sachets (Butterscotch)| Hot & Cold Coffee| Makes 96 Cups| 100 % Arabica Coffee| Strong Coffee| Easy To Carry| Best Coffee| Espresso, Latte, Cappuccino| Premium ", 599.00 ,405.00,None,None,BEVZILLA,96,sachets,1,Success,JoiMart
966, Toyo Kombucha - Sparkling Fermented Tea | Pineapple Kombucha | 330ml (Pack of 6) , 570.00 ,462.00,None,None,TOYO KOMBUCHA,330,ml,6,Success,JoiMart
967, Girnar Lemongrass Instant Tea Premix 14 g (10 pcs) , 150.00 ,139.00,None,None,GIRNAR,14,g,1,Success,JoiMart
968, Nescafe Gold Roastery Collection Dark Roast , 962.50 ,775.00, Imported ,None,NESCAFE,,none,1,Failed,JoiMart
969," Apaizer Very Berry Goli Soda Bottle, 250 Ml (Pack Of 24) "," 1,440.00 ","1,439.00",None,None,APAIZER,250,ml,24,Success,JoiMart
970, Fit Tea| Sugar Free Instant Tea Premix Sachet Adrak-Elaichi 5.5g* 10 single serve sachets , 280.00 ,189.00,None,None,FIT TEA - KADAK AND CREAMY,5.5,g,1,Success,JoiMart
971, Shree Royal Premium leaf tea| Black Tea| pack of 2kg |Assam leaf tea ," 1,100.00 ",770.00,None,None,SHREE ROYAL,2,kg,2,Success,JoiMart
972, Bayar's 80 Degree Filter Coffee 500 g ,370.00,370.00,None,None,BAYAR'S COFFEE,500,g,1,Success,JoiMart
973, Booster Water Black Alkaline Drink| 8+ pH Alkaline (500 ML Each Can) Mineral water(Pack of 6) , 540.00 ,486.00,None,None,BOOSTER WATER,500,ml,6,Success,JoiMart
974, 9 AM Powder Range Combo Pack of 5 (Custard 135gm+ Baking Soda 100gm+ Baking Powder 100gm+ Cocoa 50gm+ Drinking 100gm) , 250.00 ,225.00,None,None,9 AM,135,gm,5,Success,JoiMart
975, Manama Original Mojito Syrup Mixer for Mocktails and Cocktails (750ML) ,350.00,350.00,None,None,MANAMA,750,ml,1,Success,JoiMart
976," Cocojal Mango Tender Coconut Water| No Added Flavours| No Added Preservatives| 200ml, Pack of 24 "," 1,200.00 ",840.00,None,None,COCOJAL,200,ml,24,Success,JoiMart
977, Ez Farmland Spices Herb Tea 100 g (Pack of 1) / Kerala Special tea Mix/Masala Tea /Herbal Tea /Healthy tea Dust /Spices Tea Dust , 199.00 ,189.00,None,None,EZ FARMLAND,100,g,1,Success,JoiMart
978," TE-A-ME Honey Lemon Green Tea, 100 Tea Bags | Honey Lemon Green Tea | Green Tea ", 400.00 ,336.00,None,None,TE-A-ME,100,tea bags,1,Success,JoiMart
979," Rage Coffee Flavoured Instant Coffee | Vanilla Velvet Silk Blend 50 GMs | 100% Pure Coffee | Premium, Bold & Smooth ", 199.00 ,179.00,None,None,RAGE COFFEE,50,gms,1,Success,JoiMart
980," Gusto Foods Yellow Lemon Juice Concentrate, 600 Ml (Pack Of 3) ", 267.00 ,199.00,None,None,GUSTO FOODS,600,ml,3,Success,JoiMart
981," Teabox Hibiscus Cinnamon Clove Green Tea Bags 25 Pieces | For Healthy Heart | Made with 100% Whole Leaf, Natural Hibiscus, Cinnamon & Clove | 2 Free Samples Included ", 252.00 ,235.00,None,None,TEABOX,25,tea bags,1,Success,JoiMart
982," Colombian Brew Vanilla Instant Coffee Powder, No Sugar Vegan, 1kg Hotel Pack "," 3,500.00 ","1,399.00",None,None,COLOMBIAN BREW,1,kg,1,Success,JoiMart
983," Nescafé Coffee Can - Latte, 240 ml, Light Brown JST ", 399.00 ,250.00,None,None,JST,240,ml,1,Success,JoiMart
984, Drink Masti Enjoy Masti Masti Rose Syrup for kids and teens| Flavour for various purpose-750ml ," 1,000.00 ",220.00,None,None,DRINK MASTI ENJOY MASTI MASTI,750,ml,1,Success,JoiMart
985," NATURUP Tender Coconut Water Powder Mix (600g) (pack of 50) , Nariyal Pani with No Artificial Colours, Flavours or Preservatives "," 1,000.00 ",709.00,None,None,NATURUP,600,g,50,Success,JoiMart
986," Jivvij Samaara Jivraj Tea Premium Dust Tea with Goodness of Time-tested Indian Ingredients, Premium Pack of Kadak Desi Chai, Subtle and Rich in Aroma | Refreshing in Taste (1 Kg) ",649.00,649.00,None,None,JIVVIJ SAMAARA,1,kg,1,Success,JoiMart
