,Product name,MRP,Selling Price,Tag,PerUnitPrice,Brand,Quantity,Unit,Pack of,Conversion,Platform
721, Safal Frozen Green Peas 500 g , 135.00 ,105.00,None,None,SAFAL,500,g,1,Success,JoiMart
722," 90's mill Mini Samosa Namkeen Tasty Crispy Samosa Delightful Ready to Eat Snacks , 300gm ", 699.00 ,215.00,None,None,90'S MILL,300,gm,1,Success,JoiMart
723, Center Fresh Xtra Gum 20 g ,10.00,10.00,None,None,PERFETTI,20,g,1,Success,JoiMart
724," Nutella Hazelnut Spread, 750 Gm Imported ", 852.50 ,720.00, Imported ,None,NUTELLA,750,gm,1,Success,JoiMart
725, Sunfeast Glucose Biscuits 96 g ,10.00,10.00,None,None,SUNFEAST,96,g,1,Success,JoiMart
726, APLENTY Raw Peanut (Whole) | Groundnut | Moongfali | Mungfali Dana 200G , 299.00 ,179.00,None,None,APLENTY,200,g,1,Success,JoiMart
727," Galaxy Cookie Crumble Milk Chocolate Bar, 100% Cashback, 50g, (Pack of 8) ", 640.00 ,467.00,None,None,GALAXY,50,g,8,Success,JoiMart
728, Bounty Coconut Miniatures Chocolate Pack Coconut Filled Chocolates 17 Treats Inside 170g (Pack of 3) , 597.00 ,414.00,None,None,BOUNTY,170,g,3,Success,JoiMart
729, Weikfield Penne Pasta 400 g , 175.00 ,87.00,None,None,WEIKFIELD,400,g,1,Success,JoiMart
730, Britannia Good Day Butter Cookies 150 g , 25.00 ,23.00,None,None,GOOD DAY,150,g,1,Success,JoiMart
731, Hyfun French Fries 425 g , 120.00 ,80.00,None,None,HYFUN,425,g,1,Success,JoiMart
732, Boomer Strawberry Bubblegum 18.6 g ,10.00,10.00,None,None,BOOMER,18.6,g,1,Success,JoiMart
733, Dabur Hommade Schezwan Chutney 250 g , 110.00 ,55.00,None,None,DABUR HOMMADE,250,g,1,Success,JoiMart
734, Desi Ghee Atta Biscuits | Premium Handmade Cookies | 100% Pure Desi Ghee Used | 300 Gram , 170.00 ,162.00,None,None,MIDBREAK,300,gram,1,Success,JoiMart
735, Kellogg's Chocos Crunchy Bites 375 g , 205.00 ,190.00,None,None,KELLOGG'S,375,g,1,Success,JoiMart
736, ITC Master Chef Crispy French Fries 420 g , 120.00 ,102.00,None,None,ITC MASTER CHEF,420,g,1,Success,JoiMart
737, Baidyanath Honey 1 kg , 475.00 ,237.00,None,None,BAIDYANATH,1,kg,1,Success,JoiMart
738, Britannia Good Day Chocochip Cookies 100 g , 30.00 ,27.00,None,None,BRITANNIA,100,g,1,Success,JoiMart
739," Leonz Dark Choco Chips Premium for Decoration of Cakes, Ice Creams 100g (Pack of 2) ", 170.00 ,153.00,None,None,LEONZ,100,g,2,Success,JoiMart
740, Bikano Khatta Meetha 1 kg , 272.00 ,192.00,None,None,BIKANO,1,kg,1,Success,JoiMart
741, Ferrero Rocher Chocolate 100 g , 299.00 ,224.00,None,None,FERRERO ROCHER,100,g,1,Success,JoiMart
742, Ram Bandhu Punjabi Papad 200 g , 96.00 ,48.00,None,None,RAM BANDHU,200,g,1,Success,JoiMart
743, Bagrry's Crunchy Almonds Raisins & Honey Muesli 750 g , 490.00 ,299.00,None,None,BAGRRY'S,750,g,1,Success,JoiMart
744," Snickers Peanut Filled Milk Chocolate Bar, 22g (Pack of 24) ", 480.00 ,360.00,None,None,SNICKERS,22,g,24,Success,JoiMart
745, KitKat Share and Snap Chocolate 57 g , 50.00 ,46.00,None,None,KIT KAT,57,g,1,Success,JoiMart
746," Kesar Sweets| Boondi Ladoo| Indian Sweets Mithai| Boondi Laddu - 400gm, Pure Desi Ghee Mithai, Homemade Sweets Gifts Pack for Family, Friends & Staff ", 654.00 ,379.00,None,None,KESAR,400,gm,1,Success,JoiMart
747, Sunfeast Dark Fantasy Expressions Choco Cookies Collection 318 g , 225.00 ,112.00,None,None,SUNFEAST,318,g,1,Success,JoiMart
748, LuvIt Goodies Chocolates Assorted Gift Pack for Diwali Celebration| Pack of 5 - 127.9g Each , 500.00 ,470.00,None,None,LUVIT,127.9,g,5,Success,JoiMart
749, Chef's Basket Durum Wheat Penne Pasta 500 g , 175.00 ,87.00,None,None,CHEF'S BASKET,500,g,1,Success,JoiMart
750," Red cliff Premium Kaju Katli (Sweets, Indian Mithai) (Kaju Katli| |200g| ", 599.00 ,249.00,None,None,RED CLIFF,200,g,1,Success,JoiMart
751, Shree Misthan Dry Fruit Besan Ladoo 400g (200g X 2) , 320.00 ,199.00,None,None,SHREE MISTHAN,400,g,1,Success,JoiMart
752, Cadbury Dairy Milk Silk Mousse Chocolate 50 g , 85.00 ,79.00,None,None,CADBURY,50,g,1,Success,JoiMart
753, Bikaji Sub Kuch Navratna Mixture 200 g , 60.00 ,49.00,None,None,BIKAJI,200,g,1,Success,JoiMart
754, SAMS White Cooking Vinegar 190 ml , 35.00 ,17.00,None,None,SAMS,190,ml,1,Success,JoiMart
755," GHASITARAM'S Tasty And Healthy Soan Papdi(Orange), Indian Dessert Soft Flaky Sweets, Indian Sweets, For Every Occasion (250g) ", 175.00 ,166.00,None,None,GHASITARAM'S,250,g,1,Success,JoiMart
756, Yummiez Cheese Corn Nuggets 400 g , 250.00 ,160.00,None,None,YUMMIEZ,400,g,1,Success,JoiMart
757, Mother's Recipe Potato Papad 70 g , 34.00 ,30.00,None,None,MOTHER'S RECIPE,70,g,1,Success,JoiMart
758, Cadbury Dairy Milk Silk Hazelnut Chocolate 143 g , 185.00 ,172.00,None,None,CADBURY,143,g,1,Success,JoiMart
759, Lijjat Mini Udad Papad 200 g , 77.00 ,60.00,None,None,LIJJAT,200,g,1,Success,JoiMart
760, GHASITARAM'S Indian Cuisine Healthy & Tasty Kaju Katli | Kaju Barfi - Delicious Sweets Gift For Every Occasion | Ready With Pure & Natural Ingredients (400g) , 660.00 ,500.00,None,None,GHASITARAM'S,400,g,1,Success,JoiMart
761, Nature Prime Phool Makhana 1kg ," 1,499.00 ",699.00,None,None,NATURE PRIME,1,kg,1,Success,JoiMart
762, Tata Soulfull Masala Oats+ Mast Masala 500 g , 239.00 ,164.00,None,None,SOULFULL,500,g,1,Success,JoiMart
763, Ching's Secret Mix Vegetable Instant Soup 12 g ,10.00,10.00,None,None,CHING'S SECRET,12,g,1,Success,JoiMart
764, McCain Chilli Garlic Potato Bites 1.24 Kg , 390.00 ,351.00,None,None,MCCAIN,1.24,kg,1,Success,JoiMart
765, Sunfeast Yippee Power Up Masala Instant Atta Noodles 70 g , 24.00 ,22.00,None,None,SUNFEAST,70,g,1,Success,JoiMart
766, Parle Platina Nutricrunch Lite Crackers 200 g , 30.00 ,27.00,None,None,PARLE,200,g,1,Success,JoiMart
767, Ambriona Dark Chocolate with Blueberry (70% Cocoa) | Vegan and Gluten Free | Daarzel chocolate bar | , 185.00 ,149.00,None,None,DAARZEL,1,none,1,Failed,JoiMart
768, Indiyum Besan Laddu 400g (200g X 2) , 300.00 ,189.00,None,None,INDIYUM,400,g,1,Success,JoiMart
769, Alpenliebe Guava Just Jelly 166.5 g , 50.00 ,45.00,None,None,ALPENLIEBE,166.5,g,1,Success,JoiMart
770, LaxmiNarayan Best Chiwda 250 g , 108.00 ,100.00,None,None,LAXMINARAYAN,250,g,1,Success,JoiMart
771," Denali Foods Dark Chocolate Compound Slab| Decoration for cakes, muffins, mousse| 400g ", 230.00 ,185.00,None,None,LOVEJOY,400,g,1,Success,JoiMart
772," Cadbury Dairy Milk Daim Chocolate Bar, 120 Gm ", 343.75 ,250.00, Imported ,None,CADBURY,120,gm,1,Success,JoiMart
773, True Elements No Added Sugar Muesli 1.2kg , 835.00 ,484.00,None,None,TRUE ELEMENTS,1.2,kg,1,Success,JoiMart
774, Dukes Bourbon Premium Sandwich Biscuits 405 g (Buy 3 Get 2) ,108.00,108.00,None,None,DUKES,405,g,1,Success,JoiMart
775, Hyfun Aloo Tikki 400 g , 100.00 ,80.00,None,None,HYFUN,400,g,1,Success,JoiMart
776, Hersheys Cocoa Powder 70 g (Pet) , 105.00 ,97.00,None,None,HERSHEY'S,70,g,1,Success,JoiMart
777," GHASITARAM'S Pure Chum Chum Tin, For Every Indian Traditional Festival, Indian Mithai, Famous Indian Sweets(500g) ", 350.00 ,225.00,None,None,GHASITARAM'S,500,g,1,Success,JoiMart
778, Bhujialalji Navratan Mixture | Indian Tea Time Fresh & Healthy Snack Mixture | Ready to eat | No Preservatives | Crsipy & Light snacks | (pack of 1) 1kg. , 280.00 ,199.00,None,None,BHUJIALALJI,1,kg,1,Success,JoiMart
779, Pillsbury Vanilla Custard Powder 100 g , 44.00 ,22.00,None,None,PILLSBURY,100,g,1,Success,JoiMart
780, Kellogg's Corn Flakes With Real Strawberry Puree 300 g , 175.00 ,162.00,None,None,KELLOGG'S,300,g,1,Success,JoiMart
781, Oasis Baklawa Handmade Baklawa Sweets Box 20.83 G (Each) 12 Pc l Handmade Sweets l Sweets l Homemade Sweets l Gifts l Indian Sweets l Traditional Sweets l Baklava l Baklava Sweets , 850.00 ,569.00,None,None,OASIS BAKLAWA,20.83,g,1,Success,JoiMart
782, Kellogg's Chocos 125 g , 65.00 ,60.00,None,None,KELLOGG'S,125,g,1,Success,JoiMart
783, Lal Sweets Milk Peda 400g Pack Of 1 || Made With Milk Solids ||Doodh Sweet || Doodh Peda || Indian Sweets , 599.00 ,349.00,None,None,LAL,400,g,1,Success,JoiMart
784, Lijjat Pepper Udad Papad 1 kg , 366.00 ,329.00,None,None,LIJJAT,1,kg,1,Success,JoiMart
785, Fruit-tella Strawberry Toffee 36 g , 35.00 ,32.00,None,None,FRUITELLA,36,g,1,Success,JoiMart
786, Parle Krack Jack Butter Masala Biscuits 100 g , 50.00 ,25.00,None,None,PARLE,100,g,1,Success,JoiMart
787, Uncle Chipps Plain Salted Potato Chips 37 g , 20.00 ,18.00,None,None,UNCLE CHIPPS,37,g,1,Success,JoiMart
788," 5:15PM Fresh Crispy Yellow Banana Wafers Chips 400g, Classic Salted Flavour ", 499.00 ,240.00,None,None,5:15PM,400,g,1,Success,JoiMart
789, Yogabar Choco Cereal 345g | No Maida Chocos for Kids | Delicious Chocolate Chocos | Healthy Protein Food & Breakfast Cereal | 100%Vegan & No Preservatives , 260.00 ,199.00,None,None,YOGABAR,345,g,1,Success,JoiMart
790, Ching's Secret Manchow Soup 55 g , 60.00 ,40.00,None,None,CHING'S SECRET,55,g,1,Success,JoiMart
791, Bikaji Kuch-Kuch All In One Mixture 400 g , 120.00 ,99.00,None,None,BIKAJI,400,g,1,Success,JoiMart
792, Desi Treat Soya Paneer (Tofu) 800g , 280.00 ,246.00,None,None,DESI TREAT,800,g,1,Success,JoiMart
793, Mother's Recipe Punjabi Masala Papad 200 g , 82.00 ,74.00,None,None,MOTHER'S RECIPE,200,g,1,Success,JoiMart
794, Parle Platina Hide & Seek Milano Centre Filled Cream Biscuits 75 g , 40.00 ,37.00,None,None,PARLE,75,g,1,Success,JoiMart
795, RAAJALI Rice MURUKKU , 160.00 ,130.00,None,None,RAAJALI,1,none,1,Failed,JoiMart
796, Kissan Fresh Tomato Ketchup 500 g , 110.00 ,102.00,None,None,KISSAN,500,g,1,Success,JoiMart
797," Yogabar Desi Masala Oats 400g | Healthy Snacks | Premium Oats | 3x more Vegetables, Pumpkin, Watermelon and Chia Seeds for Eating | Indian Spices | Gluten Free | Diet food for Weight Loss ", 199.00 ,149.00,None,None,YOGABAR,400,g,1,Success,JoiMart
798, Galaxy Smooth Milk Chocolate 80 g (Pack of 8) , 99.00 ,92.00,None,None,GALAXY,80,g,8,Success,JoiMart
799, Bambino Roasted Vermicelli 180 g , 30.00 ,27.00,None,None,BAMBINO,180,g,1,Success,JoiMart
800, Maggi Hot & Sweet Tomato Chilli Sauce 200 g , 75.00 ,69.00,None,None,MAGGI,200,g,1,Success,JoiMart
801, Taali Pudina Punch Protien Puffs 60 g , 59.00 ,39.00,None,None,TAALI,60,g,1,Success,JoiMart
802," GHASITARAM'S Halwa,Perfect For Occasion Like Diwali,Rakshabandhan Etc (200g) ", 185.00 ,147.00,None,None,GHASITARAM'S,200,g,1,Success,JoiMart
803, Haldiram Bhujiawala Moong Dal 800g | Namkeen Salty Flavour | Pack of 2 | 400 Grams Each , 260.00 ,240.00,None,None,HALDIRAM BHUJIAWALA,800,g,2,Success,JoiMart
804, JOYTOSS One Pcs Chips Challenge NEW Pack (1) , 229.00 ,158.00,None,None,JOYTOSS,1,none,1,Failed,JoiMart
805, Britannia Good Day Pista Badam Cookies 200 g , 55.00 ,51.00,None,None,BRITANNIA,200,g,1,Success,JoiMart
806, Yogabar Energy Bars Chocolate Chunk | Multigrain Daily Protein Snack | High Energy & Nutrition Bars | 8g Protein & 7g Fibre Protein bars | High in Iron & Fibre | Pack of 10 x 38g Energy Bars | 100%Vegan & No Preservatives , 400.00 ,299.00,None,None,YOGA BAR,8,g,10,Success,JoiMart
807, Creamooz Tandoori Mayonnaise 1kg , 215.00 ,185.00,None,None,CREAMOOZ,1,kg,1,Success,JoiMart
808, Funfoods Burger Veg Mayonnaise 100 g , 45.00 ,41.00,None,None,FUNFOODS,100,g,1,Success,JoiMart
809," Chocolate Celebrations Pack |Chocolate Gift for Diwali, Anniversary, Valentine's Day, Birthday, Christmas ", 379.00 ,259.00,None,None,SURPRISEFORU,1,none,1,Failed,JoiMart
810," Mars Twix Caramel Cookie Chocolate Bar, Premium Chocolate, 50g, Pack of 12 ", 840.00 ,539.00,None,None,MARS,50,g,12,Success,JoiMart
811, Rajlaxmi Garlic Namkeen Mixture 400 g , 160.00 ,52.00,None,None,RAJLAXMI,400,g,1,Success,JoiMart
812, Weikfield Double Action Baking Powder 50 g , 25.00 ,23.00,None,None,WEIKFIELD,50,g,1,Success,JoiMart
813, Knorr Chinese Manchurian Gravy Mix 55 g , 60.00 ,50.00,None,None,KNORR,55,g,1,Success,JoiMart
814, 9am Green Chilli Pickle Green Chilli Pickle 1kg , 170.00 ,141.00,None,None,9AM,1,kg,1,Success,JoiMart
815, Galaxy Smooth Milk Chocolate 20 g , 20.00 ,18.00,None,None,GALAXY,20,g,1,Success,JoiMart
816, Lijjat Garlic Papad 200 g , 77.00 ,69.00,None,None,LIJJAT,200,g,1,Success,JoiMart
817, Yogabar Dark Chocolate Peanut Butter 400g | Creamy & Chocolatey | Slow Roasted | Non-GMO Premium Peanuts , 294.00 ,199.00,None,None,YOGABAR,400,g,1,Success,JoiMart
818, MTR Instant Rava Idli Mix 500 g , 130.00 ,86.00,None,None,MTR,500,g,1,Success,JoiMart
819, 9am Assorted Sauces Combo Pack of 10 (Each - 90gm) + Eggless Mayonnaise Pack of 2 ( Each - 100gm) , 230.00 ,197.00,None,None,9 AM,1,none,10,Failed,JoiMart
820, MOMENT DELIGHTS HEART WAFFY TRUFFLES 3 PC , 120.00 ,76.00,None,None,MOMENT DELIGHTS,3,pc,1,Success,JoiMart
821, Center Fruit Chewing Gum 27.2 g ,10.00,10.00,None,None,CENTER FRUIT,27.2,g,1,Success,JoiMart
822, Dabur Honey 50 g , 42.00 ,39.00,None,None,DABUR,50,g,1,Success,JoiMart
823, Cadbury Dairy Milk Silk Hazelnut Chocolate 58 g , 130.00 ,120.00,None,None,CADBURY,58,g,1,Success,JoiMart
824, KWALITY Corn Flakes with Almond & Honey - Made with Golden Corns | 99% Fat-Free | No Preservatives or Colors | High in Protein | Zero Cholesterol - Perfect with Mixed Fruits [1Kg Pouch] , 675.00 ,399.00,None,None,KWALITY,1,kg,1,Success,JoiMart
825," Bhujialalji Bikaneri Bhujia | Rajasthani Bhujia Namkeen with Dew beans,gram flour and indian Spices | Indian Tea Time Fresh & Healthy Snack Mixture|Ready to eat | No Preservatives ( pack of 2) 400gm each. ", 240.00 ,199.00,None,None,BHUJIALALJI,400,gm,2,Success,JoiMart
826," FERRERO ROCHER Chocolate, 200 g (Pack Of 16) ", 669.00 ,574.00, Imported ,None,FERRERO ROCHER,200,g,16,Success,JoiMart
827, Unibic Caramel & Cinnamon Flavour Biscott 250 g , 120.00 ,60.00,None,None,UNIBIC,250,g,1,Success,JoiMart
828, Funfoods Original Veg Mayonnaise 500 g , 149.00 ,138.00,None,None,FUNFOODS,500,g,1,Success,JoiMart
829, Chheda's Soya Snax 170 g , 65.00 ,32.00,None,None,CHHEDA'S,170,g,1,Success,JoiMart
830, MTR Rice Instant Idli Mix 500 g , 135.00 ,115.00,None,None,MTR,500,g,1,Success,JoiMart
831, Ching's Secret Hot Garlic Instant Noodles 60 g , 20.00 ,18.00,None,None,CHING'S SECRET,60,g,1,Success,JoiMart
832, Dabur Honey 100 g , 68.00 ,63.00,None,None,DABUR,100,g,1,Success,JoiMart
833, Lal Sweets Diwali Special Festive Wishes 400g || Mysore Pak || Dhawar Peda || Diwali Gift , 499.00 ,449.00,None,None,LAL,400,g,1,Success,JoiMart
834, Sunfeast Bounce Choco Creme Biscuits 58 g ,10.00,10.00,None,None,SUNFEAST,58,g,1,Success,JoiMart
835, Double Horse Synthetic Vinegar 500ml x Pack of 2 (1000ml) ,90.00,90.00,None,None,DOUBLE HORSE,500,ml,2,Success,JoiMart
836, LuvIt Cocoa Crush Dark Choco Chips | Rich Taste | Ideal for Baking | Cake Decoration| Milk Shakes & Smoothies| Gluten Free | Vegan | Pack of 1 - 350gms , 700.00 ,231.00,None,None,LUVIT,350,gms,1,Success,JoiMart
837, Gits Khaman Dhokla Snack Mix 180 g , 75.00 ,50.00,None,None,GITS,180,g,1,Success,JoiMart
838," Bagrry's Crunchy Muesli with Almonds, Raisins and Honey 425 g ", 399.00 ,159.00,None,None,BAGRRY'S,425,g,1,Success,JoiMart
839, Pintola Whole Brown Rice Cake 130gm(Multigrain) , 160.00 ,149.00,None,None,PINTOLA,130,gm,1,Success,JoiMart
840, Kellogg's Chocos 52 g , 20.00 ,18.00,None,None,KELLOGG'S,52,g,1,Success,JoiMart
841, MyFitness Peanut Butter Chocolate Crispy Peanut Butter 510 gms , 320.00 ,259.00,None,None,MYFITNESS PEANUT BUTTER,510,gms,1,Success,JoiMart
842, Bagrry's Crunchy Fruit & Nut Muesli with Cranberries 375 g , 399.00 ,159.00,None,None,BAGRRY'S,375,g,1,Success,JoiMart
843, Cadbury Chocobakes Choc-Filled Cookies 75 g , 40.00 ,37.00,None,None,CADBURY,75,g,1,Success,JoiMart
844, Easy Fun Khao Khilao Gift Pack , 450.00 ,250.00,None,None,EASYFUN,1,none,1,Failed,JoiMart
845, Testobite Yellow Chana 500 g , 150.00 ,75.00,None,None,TESTOBITE,500,g,1,Success,JoiMart
846," BTW Panjeeri Laddu 250g, Navratan Mix 200g, Aloo Bhujia 200g, Soan Papdi 500g Utsav Gift Pack 1150gm ",799.00,799.00,None,None,BTW,250,g,1,Success,JoiMart
847, Charlie's Til Laddu 150 g , 96.00 ,48.00,None,None,CHARLIE'S,150,g,1,Success,JoiMart
848, SAMS Red Chilly Sauce 700 g , 90.00 ,45.00,None,None,SAMS,700,g,1,Success,JoiMart
849, LuvIt Goodies Chocolates Assorted Gift Pack | Best Gift for Diwali | Diwali Celebration Pack | Pack of 2 - 148.5g , 280.00 ,225.00,None,None,LUVIT,148.5,g,2,Success,JoiMart
850, McCain Aloo Tikki 1.24 Kg , 335.00 ,301.00,None,None,MCCAIN,1.24,kg,1,Success,JoiMart
851, Kellogg's Chocos Fills 250 g , 205.00 ,190.00,None,None,KELLOGG'S,250,g,1,Success,JoiMart
852, HUNGRY HARVEST Marshmallows 100% Vegan - Assorted Fruit Flavours 50 Pieces [Jar Pack] , 399.00 ,213.00,None,None,HUNGRY HARVEST,1,none,1,Failed,JoiMart
853, Bambino Soan Papdi 1 Kg Assorted Combo Pack Each 200 Gms X Pack of 5 , 450.00 ,350.00,None,None,BAMBINO,1,kg,5,Success,JoiMart
854, Hershey's Cookies N Cream Kisses 33.6 g , 50.00 ,46.00,None,None,HERSHEY'S,33.6,g,1,Success,JoiMart
855," Yogabar Wholegrain Breakfast Muesli - Dark Chocolate + Cranberry,400g| Healthy Breakfast Cereals | Granola | Gluten Free | Antioxidant Rich | Healthy Food for Breakfast | Protein Rich ", 359.00 ,249.00,None,None,YOGABAR,400,g,1,Success,JoiMart
856, Pintola Classic Crunchy Peanut butter 1kg , 399.00 ,375.00,None,None,PINTOLA,1,kg,1,Success,JoiMart
857, HITVIK Diwali Cracker Shape Chocolate Gift Box Exotic Choco Gift Box Fire Cracker Shape Chocolates 100g ," 1,299.00 ",249.00,None,None,HITVIK,100,g,1,Success,JoiMart
858, MyFitness Peanut Butter Chocolate Crunchy Peanut Butter 1250 gms , 649.00 ,475.00,None,None,MYFITNESS PEANUT BUTTER,1250,gms,1,Success,JoiMart
859, Dukes Creme 4 Fun Strawberry Sandwich Biscuits 150 g , 35.00 ,26.00,None,None,DUKES,150,g,1,Success,JoiMart
860, Act II Butter Pepper Instant Popcorn 70 g , 35.00 ,32.00,None,None,ACT II,70,g,1,Success,JoiMart
861," Gits Open & Eat Gulab Jamun + Rasgulla, 16 Pieces Per Can, Mouth-Watering Indian Mithai, 2Kg (2000gram)(1Kg Gulab Jamun Tin + 1Kg Rasgulla Tin) ", 510.00 ,474.00,None,None,GITS,1,none,1,Failed,JoiMart
862, Inchi Soy Sauce 210 g , 70.00 ,35.00,None,None,INCHI,210,g,1,Success,JoiMart
863, Amul Frozen Rasmalai 100 g , 45.00 ,40.00,None,None,AMUL,100,g,1,Success,JoiMart
864, Bambino Soan Papdi Sugar Free Each 200 Gms X Pack of 2 (400 Gms) , 160.00 ,149.00,None,None,BAMBINO,200,gms,2,Success,JoiMart
865, Pintola All Natural CrunchyPeanut Butter 350g , 175.00 ,165.00,None,None,PINTOLA,350,g,1,Success,JoiMart
866, Funfoods Pizza Topping 325 g , 99.00 ,92.00,None,None,FUNFOODS,325,g,1,Success,JoiMart
867, Brown & Polson Vanilla Custard Powder 100 g , 40.00 ,37.00,None,None,BROWN & POLSON,100,g,1,Success,JoiMart
868, Chheda's Kachori 150 g , 60.00 ,49.00,None,None,CHHEDA'S,150,g,1,Success,JoiMart
869, Lal Sweets Diwali Special Royal Celebration 800g || Diwali Gift || Sweets Gift || Gift Hampers ,599.00,599.00,None,None,LAL,800,g,1,Success,JoiMart
870, Galaxy Fusions Silky Smooth Dark Chocolate Bar Made with 70% Cocoa Smooth 56g (Pack of 6) , 594.00 ,415.00,None,None,GALAXY,56,g,6,Success,JoiMart
871, Haldiram Bhujiawala Soan Papdi Crispy & Flaky 1kg | Pack of 5 - 200 gm each , 349.00 ,249.00,None,None,HALDIRAM BHUJIAWALA,1,kg,5,Success,JoiMart
872, Shareat Foochka Ready to Fry Puri Papad with Pudina Pani Maker 200 g , 119.00 ,43.00,None,None,SHAREAT,200,g,1,Success,JoiMart
873, Snactac Chatpata Masala Potato Chips 78 g , 40.00 ,26.00,None,None,SNACTAC,78,g,1,Success,JoiMart
874, Maggi Vegetarian Magic Cubes 40 g , 35.00 ,32.00,None,None,MAGGI,40,g,1,Success,JoiMart
875, Snactac All In One Mixture 1 kg , 380.00 ,190.00,None,None,SNACTAC,1,kg,1,Success,JoiMart
876, MTR Instant Upma Mix 160 g , 55.00 ,51.00,None,None,MTR,160,g,1,Success,JoiMart
877, MTR Roasted Vermicelli 850 g , 115.00 ,99.00,None,None,MTR,850,g,1,Success,JoiMart
878, Haldiram's Bhujia Range 750 gm Pack of 5 ,370.00,370.00,None,None,HALDIRAM'S NAGPUR,750,gm,5,Success,JoiMart
879, Inchi Veg Hakka Noodles 900 g , 220.00 ,110.00,None,None,INCHI,900,g,1,Success,JoiMart
880, Kellogg's Corn Flakes 250 g , 115.00 ,106.00,None,None,KELLOGG'S,250,g,1,Success,JoiMart
881, Harika Foods Homemade Ready to Eat MASALA CHAKLI | Kerala Special Ari Murukku Snacks Namkeen (200gm) , 899.00 ,215.00,None,None,HARIKA FOODS,200,gm,1,Success,JoiMart
882, Pringles Fusion Chutney Flavoured Potato Crisps 107 g , 115.00 ,105.00,None,None,PRINGLES,107,g,1,Success,JoiMart
883, Act II Tandoori Tadka Instant Popcorn 70 g , 35.00 ,32.00,None,None,ACT II,70,g,1,Success,JoiMart
884, MANTOUSS Diwali dry fruits tray/diwali dry fruits gift box/diwali dry fruits gift hamper/Diwali gift hamper-Decorated tray+200 gms of cashew+200 gms of almonds+200gms of raisins+Diwali greeting card ," 1,800.00 ",999.00,None,None,MANTOUSS,200,gms,1,Success,JoiMart
885," Puzzles Crispy Soya Sticks (Diet - Low Oil) Namkeen with Indian Spices | India's Favourite Snack Made with All-Natural Ingredients | Snacks for Tea, Coffee, or Cold Drinks | Pack of 2 ",110.00,110.00,None,None,PUZZLES,1,none,2,Failed,JoiMart
886, YFP Bikaneri Sponge Rasgulla Tin Pack 1kg (Pack of 2) , 470.00 ,450.00,None,None,YFP BIKANERI,1,kg,2,Success,JoiMart
887, Weikfield Red Chilli Sauce 200 g , 60.00 ,40.00,None,None,WEIKFIELD,200,g,1,Success,JoiMart
888, Parle Monaco Pizza Flavour Masala Crunch Biscuits 100 g , 50.00 ,25.00,None,None,PARLE,100,g,1,Success,JoiMart
889," Jain Combo Without Onion/garlic/Potato Soya Sauce (200gm),green Chilli Sauce (200gm),Red Chilli Sauce (200gm) (Pack of 3) ", 270.00 ,170.00,None,None,K3 MASALA,200,gm,3,Success,JoiMart
890," Yogabar Instant Oats 1kg Pack of 2 | Premium Oats, Ready to Cook, Gluten Free Oats with High Fibre, 100% Whole Grain, Non-GMO, 2Kg ", 598.00 ,399.00,None,None,YOGABAR,1,kg,2,Success,JoiMart
891, Snactac Sour Cream & Onion Potato Chips 78 g , 40.00 ,26.00,None,None,SNACTAC,78,g,1,Success,JoiMart
892, Cadbury Bournvita Biscuits Super Value Pack 120 g , 35.00 ,32.00,None,None,BOURNVITA,120,g,1,Success,JoiMart
893, Kellogg's Muesli With Almonds & Raisins Nut Delight 500 g , 360.00 ,323.00,None,None,KELLOGG'S,500,g,1,Success,JoiMart
894," Galaxy Silky Smooth Milk Chocolate Bar 56g, (Pack of 8) ", 640.00 ,465.00,None,None,GALAXY,56,g,8,Success,JoiMart
895, Ching's Secret Schezwan Instant Noodles 60 g , 20.00 ,18.00,None,None,CHING'S SECRET,60,g,1,Success,JoiMart
896, Garden Nylon Sev 150 g , 55.00 ,39.00,None,None,GARDEN,150,g,1,Success,JoiMart
897, Haldiram's Kaju Katli 400 g X 1 Box , 625.00 ,545.00,None,None,HALDIRAM''S BHUJIA (DE.),400,g,1,Success,JoiMart
898," Meishi Vietnamese Gluten Free Spring Rice Paper Roll, 340gm (22 cm) ", 345.00 ,294.00,None,None,MEISHI,340,gm,1,Success,JoiMart
899, Fabbites Cracker Shape Chocolate And Dry Fruit Gift Box Handmade 280 G , 799.00 ,499.00,None,None,FABBITES,280,g,1,Success,JoiMart
900, Denali Foods Premium Dark & White Compound Slab Bars Combo (2 x 400 g) , 490.00 ,259.00,None,None,DENALI FOODS,1,none,1,Failed,JoiMart
901, Cadbury Temptations Almond Treat Chocolate 72 g , 110.00 ,102.00,None,None,CADBURY,72,g,1,Success,JoiMart
902, Cadbury Temptations Rum & Raisins Chocolate 72 g , 110.00 ,102.00,None,None,CADBURY,72,g,1,Success,JoiMart
903, Kellogg's Moons & Stars Chocos 375 g , 215.00 ,199.00,None,None,KELLOGG'S,375,g,1,Success,JoiMart
904," Gulab Jamun Powder Instant Mix 1Kg (Tasty, Soft & Delicious Indian Dessert, Easy to cook) (Pouch) ", 480.00 ,269.00,None,None,ARCHITA SHUDHI,1,kg,1,Success,JoiMart
905, Wingreens Farms Chipotle Mayo 180 g , 75.00 ,49.00,None,None,WINGREENS FARMS,180,g,1,Success,JoiMart
906, Pillsbury Eggless Choco Cooker Cake Mix 159 g , 135.00 ,90.00,None,None,PILLSBURY,159,g,1,Success,JoiMart
